item.minecraft.tipped_arrow.effect.luck	Arrow of Luck	幸运之箭	幸運之箭	幸運之箭	幸運の矢
item.minecraft.tipped_arrow.effect.turtle_master	Arrow of the Turtle Master	神龟之箭	龜仙之箭	神龜之箭	タートルマスターの矢
item.minecraft.tipped_arrow.effect.slow_falling	Arrow of Slow Falling	缓降之箭	緩降之箭	緩降之箭	低速落下の矢
potion.whenDrank	When Applied:	当生效后：	使用時：	使用時：	効果：
potion.withAmplifier	%s %s	%s %s	%s %s	%s %s	%s %s
potion.withDuration	%s (%s)	%s（%s）	%s (%s)	%s（%s）	%s（%s）
item.minecraft.potion.effect.empty	Uncraftable Potion	不可合成的药水	不可合成的藥水	不可合成嘅藥水	クラフト不可能なポーション
item.minecraft.potion.effect.water	Water Bottle	水瓶	水瓶	水樽	水入り瓶
item.minecraft.potion.effect.mundane	Mundane Potion	平凡的药水	平凡藥水	平凡藥水	ありふれたポーション
item.minecraft.potion.effect.thick	Thick Potion	浓稠的药水	黏稠藥水	黏稠藥水	濃厚なポーション
item.minecraft.potion.effect.awkward	Awkward Potion	粗制的药水	基礎藥水	粗製藥水	奇妙なポーション
item.minecraft.potion.effect.night_vision	Potion of Night Vision	夜视药水	夜視藥水	夜視藥水	暗視のポーション
item.minecraft.potion.effect.invisibility	Potion of Invisibility	隐身药水	隱形藥水	隱形藥水	透明化のポーション
item.minecraft.potion.effect.leaping	Potion of Leaping	跳跃药水	跳躍藥水	跳躍藥水	跳躍のポーション
item.minecraft.potion.effect.fire_resistance	Potion of Fire Resistance	抗火药水	抗火藥水	抗火藥水	耐火のポーション
item.minecraft.potion.effect.swiftness	Potion of Swiftness	迅捷药水	迅捷藥水	迅捷藥水	俊敏のポーション
item.minecraft.potion.effect.slowness	Potion of Slowness	迟缓药水	緩速藥水	緩速藥水	鈍化のポーション
item.minecraft.potion.effect.water_breathing	Potion of Water Breathing	水肺药水	水下呼吸藥水	水中呼吸藥水	水中呼吸のポーション
item.minecraft.potion.effect.healing	Potion of Healing	治疗药水	治療藥水	治療藥水	治癒のポーション
item.minecraft.potion.effect.harming	Potion of Harming	伤害药水	傷害藥水	傷害藥水	負傷のポーション
item.minecraft.potion.effect.poison	Potion of Poison	剧毒药水	劇毒藥水	劇毒藥水	毒のポーション
item.minecraft.potion.effect.regeneration	Potion of Regeneration	再生药水	回復藥水	回復藥水	再生のポーション
item.minecraft.potion.effect.strength	Potion of Strength	力量药水	力量藥水	力量藥水	力のポーション
item.minecraft.potion.effect.weakness	Potion of Weakness	虚弱药水	虛弱藥水	虛弱藥水	弱化のポーション
item.minecraft.potion.effect.levitation	Potion of Levitation	飘浮药水	懸浮藥水	飄浮藥水	浮遊のポーション
item.minecraft.potion.effect.luck	Potion of Luck	幸运药水	幸運藥水	幸運藥水	幸運のポーション
item.minecraft.potion.effect.turtle_master	Potion of the Turtle Master	神龟药水	龜仙藥水	神龜藥水	タートルマスターのポーション
item.minecraft.potion.effect.slow_falling	Potion of Slow Falling	缓降药水	緩降藥水	緩降藥水	低速落下のポーション
item.minecraft.splash_potion.effect.empty	Splash Uncraftable Potion	不可合成的喷溅型药水	飛濺 不可合成的藥水	飛濺型不可合成嘅藥水	クラフト不可能なスプラッシュポーション
item.minecraft.splash_potion.effect.water	Splash Water Bottle	喷溅型水瓶	飛濺 水瓶	飛濺型水樽	水入りスプラッシュ瓶
item.minecraft.splash_potion.effect.mundane	Mundane Splash Potion	喷溅型平凡的药水	飛濺 平凡藥水	飛濺型平凡藥水	ありふれたスプラッシュポーション
item.minecraft.splash_potion.effect.thick	Thick Splash Potion	喷溅型浓稠的药水	飛濺 黏稠藥水	飛濺型黏稠藥水	濃厚なスプラッシュポーション
item.minecraft.splash_potion.effect.awkward	Awkward Splash Potion	喷溅型粗制药水	飛濺 基礎藥水	飛濺型粗製藥水	奇妙なスプラッシュポーション
item.minecraft.splash_potion.effect.night_vision	Splash Potion of Night Vision	喷溅型夜视药水	飛濺 夜視藥水	飛濺型夜視藥水	暗視のスプラッシュポーション
item.minecraft.splash_potion.effect.invisibility	Splash Potion of Invisibility	喷溅型隐身药水	飛濺 隱形藥水	飛濺型隱形藥水	透明化のスプラッシュポーション
item.minecraft.splash_potion.effect.leaping	Splash Potion of Leaping	喷溅型跳跃药水	飛濺 跳躍藥水	飛濺型跳躍藥水	跳躍のスプラッシュポーション
item.minecraft.splash_potion.effect.fire_resistance	Splash Potion of Fire Resistance	喷溅型抗火药水	飛濺 抗火藥水	飛濺型抗火藥水	耐火のスプラッシュポーション
item.minecraft.splash_potion.effect.swiftness	Splash Potion of Swiftness	喷溅型迅捷药水	飛濺 迅捷藥水	飛濺型迅捷藥水	俊敏のスプラッシュポーション
item.minecraft.splash_potion.effect.slowness	Splash Potion of Slowness	喷溅型迟缓药水	飛濺 緩速藥水	飛濺型緩速藥水	鈍化のスプラッシュポーション
item.minecraft.splash_potion.effect.water_breathing	Splash Potion of Water Breathing	喷溅型水肺药水	飛濺 水下呼吸藥水	飛濺型水中呼吸藥水	水中呼吸のスプラッシュポーション
item.minecraft.splash_potion.effect.healing	Splash Potion of Healing	喷溅型治疗药水	飛濺 治療藥水	飛濺型治療藥水	治癒のスプラッシュポーション
item.minecraft.splash_potion.effect.harming	Splash Potion of Harming	喷溅型伤害药水	飛濺 傷害藥水	飛濺型傷害藥水	負傷のスプラッシュポーション
item.minecraft.splash_potion.effect.poison	Splash Potion of Poison	喷溅型剧毒药水	飛濺 劇毒藥水	飛濺型劇毒藥水	毒のスプラッシュポーション
item.minecraft.splash_potion.effect.regeneration	Splash Potion of Regeneration	喷溅型再生药水	飛濺 回復藥水	飛濺型回復藥水	再生のスプラッシュポーション
item.minecraft.splash_potion.effect.strength	Splash Potion of Strength	喷溅型力量药水	飛濺 力量藥水	飛濺型力量藥水	力のスプラッシュポーション
item.minecraft.splash_potion.effect.weakness	Splash Potion of Weakness	喷溅型虚弱药水	飛濺 虛弱藥水	飛濺型虛弱藥水	弱化のスプラッシュポーション
item.minecraft.splash_potion.effect.levitation	Splash Potion of Levitation	喷溅型飘浮药水	飛濺 懸浮藥水	飛濺型飄浮藥水	浮遊のスプラッシュポーション
item.minecraft.splash_potion.effect.luck	Splash Potion of Luck	喷溅型幸运药水	飛濺 幸運藥水	飛濺型幸運藥水	幸運のスプラッシュポーション
item.minecraft.splash_potion.effect.turtle_master	Splash Potion of the Turtle Master	喷溅型神龟药水	飛濺 龜仙藥水	飛濺型神龜藥水	タートルマスターのスプラッシュポーション
item.minecraft.splash_potion.effect.slow_falling	Splash Potion of Slow Falling	喷溅型缓降药水	飛濺 緩降藥水	飛濺型緩降藥水	低速落下のスプラッシュポーション
item.minecraft.lingering_potion.effect.empty	Lingering Uncraftable Potion	不可合成的滞留型药水	滯留 不可合成的藥水	滯留型不可合成嘅藥水	クラフト不可能な残留ポーション
item.minecraft.lingering_potion.effect.water	Lingering Water Bottle	滞留型水瓶	滯留 水瓶	滯留型水樽	水入り残留瓶
item.minecraft.lingering_potion.effect.mundane	Mundane Lingering Potion	滞留型平凡的药水	滯留 平凡藥水	滯留型平凡藥水	ありふれた残留ポーション
item.minecraft.lingering_potion.effect.thick	Thick Lingering Potion	滞留型浓稠的药水	滯留 黏稠藥水	滯留型黏稠嘅藥水	濃厚な残留ポーション
item.minecraft.lingering_potion.effect.awkward	Awkward Lingering Potion	滞留型粗制药水	滯留 基礎藥水	滯留型粗製藥水	奇妙な残留ポーション
item.minecraft.lingering_potion.effect.night_vision	Lingering Potion of Night Vision	滞留型夜视药水	滯留 夜視藥水	滯留型夜視藥水	暗視の残留ポーション
item.minecraft.lingering_potion.effect.invisibility	Lingering Potion of Invisibility	滞留型隐身药水	滯留 隱形藥水	滯留型隱形藥水	透明化の残留ポーション
item.minecraft.lingering_potion.effect.leaping	Lingering Potion of Leaping	滞留型跳跃药水	滯留 跳躍藥水	滯留型跳躍藥水	跳躍の残留ポーション
item.minecraft.lingering_potion.effect.fire_resistance	Lingering Potion of Fire Resistance	滞留型抗火药水	滯留 抗火藥水	滯留型抗火藥水	耐火の残留ポーション
item.minecraft.lingering_potion.effect.swiftness	Lingering Potion of Swiftness	滞留型迅捷药水	滯留 迅捷藥水	滯留型迅捷藥水	俊敏の残留ポーション
item.minecraft.lingering_potion.effect.slowness	Lingering Potion of Slowness	滞留型迟缓药水	滯留 緩速藥水	滯留型緩速藥水	鈍化の残留ポーション
item.minecraft.lingering_potion.effect.water_breathing	Lingering Potion of Water Breathing	滞留型水肺药水	滯留 水下呼吸藥水	滯留型水中呼吸藥水	水中呼吸の残留ポーション
item.minecraft.lingering_potion.effect.healing	Lingering Potion of Healing	滞留型治疗药水	滯留 治療藥水	滯留型治療藥水	治癒の残留ポーション
item.minecraft.lingering_potion.effect.harming	Lingering Potion of Harming	滞留型伤害药水	滯留 傷害藥水	滯留型傷害藥水	負傷の残留ポーション
item.minecraft.lingering_potion.effect.poison	Lingering Potion of Poison	滞留型剧毒药水	滯留 劇毒藥水	滯留型劇毒藥水	毒の残留ポーション
item.minecraft.lingering_potion.effect.regeneration	Lingering Potion of Regeneration	滞留型再生药水	滯留 回復藥水	滯留型回復藥水	再生の残留ポーション
item.minecraft.lingering_potion.effect.strength	Lingering Potion of Strength	滞留型力量药水	滯留 力量藥水	滯留型力量藥水	力の残留ポーション
item.minecraft.lingering_potion.effect.weakness	Lingering Potion of Weakness	滞留型虚弱药水	滯留 虛弱藥水	滯留型虛弱藥水	弱化の残留ポーション
item.minecraft.lingering_potion.effect.levitation	Lingering Potion of Levitation	滞留型飘浮药水	滯留 懸浮藥水	滯留型飄浮藥水	浮遊の残留ポーション
item.minecraft.lingering_potion.effect.luck	Lingering Potion of Luck	滞留型幸运药水	滯留 幸運藥水	滯留型幸運藥水	幸運の残留ポーション
item.minecraft.lingering_potion.effect.turtle_master	Lingering Potion of the Turtle Master	滞留型神龟药水	滯留 龜仙藥水	滯留型神龜藥水	タートルマスターの残留ポーション
item.minecraft.lingering_potion.effect.slow_falling	Lingering Potion of Slow Falling	滞留型缓降药水	滯留 緩降藥水	滯留型緩降藥水	低速落下の残留ポーション
potion.potency.0					
potion.potency.1	II	II	II	II	II
potion.potency.2	III	III	III	III	III
potion.potency.3	IV	IV	IV	IV	IV
potion.potency.4	V	V	V	V	V
potion.potency.5	VI	VI	VI	VI	VI
enchantment.minecraft.sharpness	Sharpness	锋利	鋒利	鋒利	ダメージ増加
enchantment.minecraft.smite	Smite	亡灵杀手	不死剋星	不死剋星	アンデッド特効
enchantment.minecraft.bane_of_arthropods	Bane of Arthropods	节肢杀手	節肢剋星	節肢剋星	虫特効
enchantment.minecraft.knockback	Knockback	击退	擊退	擊退	ノックバック
enchantment.minecraft.fire_aspect	Fire Aspect	火焰附加	燃燒	火焰附加	火属性
enchantment.minecraft.sweeping	Sweeping Edge	横扫之刃	橫掃之刃	橫掃之刃	範囲ダメージ増加
enchantment.minecraft.protection	Protection	保护	保護	保護	ダメージ軽減
enchantment.minecraft.fire_protection	Fire Protection	火焰保护	火焰保護	火焰保護	火炎耐性
enchantment.minecraft.feather_falling	Feather Falling	摔落保护	輕盈	輕盈	落下耐性
enchantment.minecraft.blast_protection	Blast Protection	爆炸保护	爆炸保護	爆炸保護	爆発耐性
enchantment.minecraft.projectile_protection	Projectile Protection	弹射物保护	投射物保護	投射物保護	飛び道具耐性
enchantment.minecraft.respiration	Respiration	水下呼吸	水中呼吸	水中呼吸	水中呼吸
enchantment.minecraft.aqua_affinity	Aqua Affinity	水下速掘	親水性	水中挖掘	水中採掘
enchantment.minecraft.depth_strider	Depth Strider	深海探索者	深海漫遊	深海漫遊	水中歩行
enchantment.minecraft.frost_walker	Frost Walker	冰霜行者	冰霜行者	冰霜行者	氷渡り
enchantment.minecraft.soul_speed	Soul Speed	灵魂疾行	靈魂疾走	靈魂疾走	ソウルスピード
enchantment.minecraft.efficiency	Efficiency	效率	效率	效率	効率強化
enchantment.minecraft.silk_touch	Silk Touch	精准采集	絲綢之觸	絲綢之觸	シルクタッチ
enchantment.minecraft.unbreaking	Unbreaking	耐久	耐久	耐久	耐久力
enchantment.minecraft.looting	Looting	抢夺	掠奪	掠奪	ドロップ増加
enchantment.minecraft.fortune	Fortune	时运	幸運	幸運	幸運
enchantment.minecraft.luck_of_the_sea	Luck of the Sea	海之眷顾	海洋的祝福	海之祝福	宝釣り
enchantment.minecraft.lure	Lure	饵钓	魚餌	魚餌	入れ食い
enchantment.minecraft.power	Power	力量	強力	強力	射撃ダメージ増加
enchantment.minecraft.flame	Flame	火矢	火焰	火焰箭矢	フレイム
enchantment.minecraft.punch	Punch	冲击	衝擊	衝擊	パンチ
enchantment.minecraft.infinity	Infinity	无限	無限	無限	無限
enchantment.minecraft.thorns	Thorns	荆棘	尖刺	荊棘	棘の鎧
enchantment.minecraft.mending	Mending	经验修补	修補	經驗修補	修繕
enchantment.minecraft.binding_curse	Curse of Binding	绑定诅咒	綁定詛咒	綁定詛咒	束縛の呪い
enchantment.minecraft.vanishing_curse	Curse of Vanishing	消失诅咒	消失詛咒	消失詛咒	消滅の呪い
enchantment.minecraft.loyalty	Loyalty	忠诚	忠誠	忠誠	忠誠
enchantment.minecraft.impaling	Impaling	穿刺	魚叉	穿刺	水生特効
enchantment.minecraft.riptide	Riptide	激流	波濤	激流	激流
enchantment.minecraft.channeling	Channeling	引雷	喚雷	喚雷	召雷
enchantment.minecraft.multishot	Multishot	多重射击	分裂箭矢	多重射擊	拡散
enchantment.minecraft.quick_charge	Quick Charge	快速装填	快速上弦	快速裝填	高速装填
enchantment.minecraft.piercing	Piercing	穿透	貫穿	貫穿	貫通
enchantment.level.1	I	I	I	I	I
enchantment.level.2	II	II	II	II	II
enchantment.level.3	III	III	III	III	III
enchantment.level.4	IV	IV	IV	IV	IV
enchantment.level.5	V	V	V	V	V
enchantment.level.6	VI	VI	VI	VI	VI
enchantment.level.7	VII	VII	VII	VII	VII
enchantment.level.8	VIII	VIII	VIII	VIII	VIII
enchantment.level.9	IX	IX	IX	IX	IX
enchantment.level.10	X	X	X	X	X
gui.advancements	Advancements	进度	進度	進度	進捗
gui.stats	Statistics	统计信息	統計	統計資訊	統計
gui.entity_tooltip.type	Type: %s	类型：%s	類型：%s	類型：%s	タイプ：%s
advancements.empty	There doesn't seem to be anything here...	这里好像什么都没有……	這裡似乎什麼都沒有...	依度好似乜都冇⋯⋯	ここには何もないようです…
advancements.sad_label	:(	:(	:(	:(	(´･ω･`)
advancements.toast.task	Advancement Made!	进度已达成！	進度達成！	進度達成！	進捗達成！
advancements.toast.challenge	Challenge Complete!	挑战已完成！	挑戰達成！	挑戰完成！	挑戦完了！
advancements.toast.goal	Goal Reached!	目标已达成！	目標達成！	目標達成！	目標達成！
stats.tooltip.type.statistic	Statistic	统计	統計	統計	統計値
stat.generalButton	General	通用	一般	通用	一般
stat.itemsButton	Items	物品	物品	物品	アイテム
stat.mobsButton	Mobs	生物	生物	生物	Mob
stat_type.minecraft.mined	Times Mined	开采次数	挖掘次數	挖掘次數	採取した回数
stat_type.minecraft.crafted	Times Crafted	合成次数	合成次數	合成次數	クラフトした回数
stat_type.minecraft.used	Times Used	使用次数	使用次數	使用次數	使用した回数
stat_type.minecraft.broken	Times Broken	损坏次数	損壞次數	損壞次數	破壊した回数
stat_type.minecraft.picked_up	Picked Up	拾起个数	拾起數量	執起數量	拾った回数
stat_type.minecraft.dropped	Dropped	丢弃个数	丟棄數量	丟棄數量	捨てた回数
stat_type.minecraft.killed	You killed %s %s	你杀死了%s只%s	你殺死過 %s 隻%s	你殺死咗 %s 個 %s	%2$sを%1$s体倒しました
stat_type.minecraft.killed.none	You have never killed %s	你从来没有杀死过%s	你沒有殺死過%s	你未殺死過 %s	まだ%sを倒したことがありません
stat_type.minecraft.killed_by	%s killed you %s time(s)	%s杀死了你%s次	你被%s殺死過 %s 次	%s 殺咗你 %s 次	%sに%s回倒されました
stat_type.minecraft.killed_by.none	You have never been killed by %s	你从来没有被%s杀死过	你沒有被%s殺死過	你未被 %s 殺死過	まだ%sに倒されたことがありません
stat.minecraft.animals_bred	Animals Bred	繁殖动物次数	動物繁殖數	動物繁殖次數	動物を繁殖させた回数
stat.minecraft.aviate_one_cm	Distance by Elytra	鞘翅滑行距离	鞘翅飛行距離	鞘翅飛行距離	エリトラで飛行した距離
stat.minecraft.clean_armor	Armor Pieces Cleaned	清洗盔甲次数	清洗的盔甲數量	盔甲清洗次數	防具を脱色した回数
stat.minecraft.clean_banner	Banners Cleaned	清洗旗帜次数	清洗的旗幟數量	橫額清洗次數	旗を脱色した回数
stat.minecraft.clean_shulker_box	Shulker Boxes Cleaned	潜影盒清洗次数	界伏盒清洗次數	界伏盒清洗次數	シュルカーボックスを脱色した回数
stat.minecraft.climb_one_cm	Distance Climbed	已攀爬距离	攀爬距離	攀爬距離	登った距離
stat.minecraft.bell_ring	Bells Rung	鸣钟次数	敲鐘次數	敲鐘次數	鐘を鳴らした回数
stat.minecraft.target_hit	Targets Hit	击中标靶次数	擊中標靶次數	擊中標靶次數	的に当てた回数
stat.minecraft.boat_one_cm	Distance by Boat	坐船移动距离	坐船航行距離	坐船航行距離	ボートで移動した距離
stat.minecraft.crouch_one_cm	Distance Crouched	潜行距离	蹲行距離	潛行距離	スニークした距離
stat.minecraft.damage_dealt	Damage Dealt	造成伤害	造成傷害總量	造成傷害總量	与えたダメージ
stat.minecraft.damage_dealt_absorbed	Damage Dealt (Absorbed)	造成伤害（被吸收）	造成傷害（被吸收）	造成傷害總量（被吸收）	吸収したダメージ
stat.minecraft.damage_dealt_resisted	Damage Dealt (Resisted)	造成伤害（被抵挡）	造成傷害（被抵銷）	造成傷害總量（被抵銷）	防いだダメージ
stat.minecraft.damage_taken	Damage Taken	受到伤害	承受傷害總量	承受傷害總量	受けたダメージ
stat.minecraft.damage_blocked_by_shield	Damage Blocked by Shield	盾牌抵挡的伤害	盾牌抵擋的傷害總量	盾牌抵擋傷害總量	盾で防いだダメージ
stat.minecraft.damage_absorbed	Damage Absorbed	吸收的伤害	吸收的傷害量	傷害吸收量	吸収されたダメージ
stat.minecraft.damage_resisted	Damage Resisted	抵挡的伤害	抵銷的傷害量	傷害抵消量	防がれたダメージ
stat.minecraft.deaths	Number of Deaths	死亡次数	死亡次數	死亡次數	死んだ回数
stat.minecraft.walk_under_water_one_cm	Distance Walked under Water	水下行走距离	水面下的行走距離	水下行走距離	水中を歩いた距離
stat.minecraft.drop	Items Dropped	物品掉落	丟棄物品數量	丟棄物品數量	アイテムを捨てた回数
stat.minecraft.eat_cake_slice	Cake Slices Eaten	吃掉的蛋糕片数	已吃掉的蛋糕片數量	蛋糕片食用數量	ケーキの一切れを食べた回数
stat.minecraft.enchant_item	Items Enchanted	物品附魔次数	物品附魔數量	物品附魔次數	アイテムをエンチャントした回数
stat.minecraft.fall_one_cm	Distance Fallen	摔落高度	掉落高度	跌落高度	落下した距離
stat.minecraft.fill_cauldron	Cauldrons Filled	炼药锅装水次数	鍋釜填滿次數	鍋填滿次數	大釜を水で満たした回数
stat.minecraft.fish_caught	Fish Caught	捕鱼数	捕獲魚量	捕獲魚數量	魚を釣った回数
stat.minecraft.fly_one_cm	Distance Flown	飞行距离	飛行距離	飛行距離	空中を移動した距離
stat.minecraft.horse_one_cm	Distance by Horse	骑马移动距离	騎馬移動距離	騎馬移動距離	ウマで移動した距離
stat.minecraft.inspect_dispenser	Dispensers Searched	搜查发射器次数	發射器搜索次數	發射器搜尋次數	ディスペンサーの中身を見た回数
stat.minecraft.inspect_dropper	Droppers Searched	搜查投掷器次数	投擲器搜索次數	投擲器搜尋次數	ドロッパーの中身を見た回数
stat.minecraft.inspect_hopper	Hoppers Searched	搜查漏斗次数	漏斗搜索次數	漏斗搜尋次數	ホッパーの中身を見た回数
stat.minecraft.interact_with_anvil	Interactions with Anvil	与铁砧互动次数	鐵砧使用次數	鐵砧使用次數	金床を使用した回数
stat.minecraft.interact_with_beacon	Interactions with Beacon	与信标互动次数	烽火台使用次數	烽火台使用次數	ビーコンを使用した回数
stat.minecraft.interact_with_brewingstand	Interactions with Brewing Stand	与酿造台互动次数	釀造台使用次數	釀造台使用次數	醸造台を使用した回数
stat.minecraft.interact_with_campfire	Interactions with Campfire	与营火互动次数	營火使用次數	營火使用次數	焚き火を使用した回数
stat.minecraft.interact_with_cartography_table	Interactions with Cartography Table	与制图台互动次数	製圖台使用次數	製圖台使用次數	製図台を使用した回数
stat.minecraft.interact_with_crafting_table	Interactions with Crafting Table	与工作台互动次数	工作台使用次數	工作台使用次數	作業台を使用した回数
stat.minecraft.interact_with_furnace	Interactions with Furnace	与熔炉互动次数	熔爐使用次數	熔爐使用次數	かまどを使用した回数
stat.minecraft.interact_with_grindstone	Interactions with Grindstone	与砂轮互动次数	砂輪使用次數	砂輪使用次數	砥石を使用した回数
stat.minecraft.interact_with_lectern	Interactions with Lectern	与讲台互动次数	講台使用次數	講台使用次數	書見台を使用した回数
stat.minecraft.interact_with_loom	Interactions with Loom	与织布机互动次数	紡織機使用次數	織布機使用次數	機織り機を使用した回数
stat.minecraft.interact_with_blast_furnace	Interactions with Blast Furnace	与高炉互动次数	高爐使用次數	高爐使用次數	溶鉱炉を使用した回数
stat.minecraft.interact_with_smithing_table	Interactions with Smithing Table	与锻造台互动次数	鍛造台使用次數	鍛造台使用次數	鍛冶台を使用した回数
stat.minecraft.interact_with_smoker	Interactions with Smoker	与烟熏炉互动次数	煙燻爐使用次數	煙燻爐使用次數	燻製器を使用した回数
stat.minecraft.interact_with_stonecutter	Interactions with Stonecutter	与切石机互动次数	砂輪使用次數	砂輪使用次數	石切台を使用した回数
stat.minecraft.jump	Jumps	跳跃次数	跳躍次數	跳躍次數	ジャンプした回数
stat.minecraft.junk_fished	Junk Fished	钓到垃圾次数	釣中垃圾次數	釣到垃圾次數	ゴミを釣り上げた回数
stat.minecraft.leave_game	Games Quit	游戏退出次数	離開遊戲次數	離開遊戲次數	ゲームを終了した回数
stat.minecraft.minecart_one_cm	Distance by Minecart	坐矿车移动距离	乘坐礦車距離	乘搭礦車移動距離	トロッコで移動した距離
stat.minecraft.mob_kills	Mob Kills	生物击杀数	生物擊殺數	生物擊殺數量	Mobを倒した回数
stat.minecraft.open_barrel	Barrels Opened	木桶打开次数	木桶開啟次數	木桶打開次數	樽を開いた回数
stat.minecraft.open_chest	Chests Opened	箱子打开次数	儲物箱開啟次數	儲物箱打開次數	チェストを開いた回数
stat.minecraft.open_enderchest	Ender Chests Opened	末影箱打开次数	終界箱開啟次數	終界箱打開次數	エンダーチェストを開いた回数
stat.minecraft.open_shulker_box	Shulker Boxes Opened	潜影盒打开次数	界伏盒開啟次數	界伏盒打開次數	シュルカーボックスを開いた回数
stat.minecraft.pig_one_cm	Distance by Pig	骑猪移动距离	騎豬移動距離	騎豬移動距離	ブタで移動した距離
stat.minecraft.strider_one_cm	Distance by Strider	骑炽足兽移动距离	騎熾足獸移動距離	騎熾足獸移動距離	ストライダーで移動した距離
stat.minecraft.player_kills	Player Kills	玩家击杀数	玩家擊殺數	玩家擊殺數量	プレイヤーを倒した回数
stat.minecraft.play_noteblock	Note Blocks Played	音符盒播放次数	音階盒演奏次數	音符盒發聲次數	音符ブロックを鳴らした回数
stat.minecraft.play_one_minute	Time Played	游戏时间	遊戲時間	遊戲時間	プレイした時間
stat.minecraft.play_record	Music Discs Played	播放唱片数	唱片播放	唱片播放次數	レコードを再生した回数
stat.minecraft.pot_flower	Plants Potted	盆栽种植数	盆栽放置數量	盆栽種植數量	植物を植木鉢に植えた回数
stat.minecraft.raid_trigger	Raids Triggered	触发袭击次数	突襲觸發次數	襲擊觸發次數	襲撃を引き起こした回数
stat.minecraft.raid_win	Raids Won	袭击胜利次数	擊敗突襲次數	襲擊勝利次數	襲撃に勝利した回数
stat.minecraft.ring_bell	Bells Rung	鸣钟次数	敲鐘次數	敲鐘次數	鐘を鳴らした回数
stat.minecraft.sleep_in_bed	Times Slept in a Bed	躺在床上的次数	睡覺次數	瞓覺次數	ベッドで寝た回数
stat.minecraft.sneak_time	Sneak Time	潜行时间	潛行時間	潛行時間	スニークした時間
stat.minecraft.sprint_one_cm	Distance Sprinted	疾跑距离	疾走距離	跑步距離	ダッシュした距離
stat.minecraft.walk_on_water_one_cm	Distance Walked on Water	水面行走距离	水面上的行走距離	水面移動距離	水上を歩いた距離
stat.minecraft.swim_one_cm	Distance Swum	游泳距离	游泳距離	游泳距離	泳いだ距離
stat.minecraft.talked_to_villager	Talked to Villagers	村民交互次数	與村民對話次數	與村民對話次數	村人と会話した回数
stat.minecraft.time_since_rest	Time Since Last Rest	自上次入眠	距離上次睡覺	距離上次瞓覺	最後に寝てからの経過時間
stat.minecraft.time_since_death	Time Since Last Death	自上次死亡	距離上次死亡	距離上次死亡	最後に死んでからの経過時間
stat.minecraft.traded_with_villager	Traded with Villagers	村民交易次数	與村民交易次數	與村民交易次數	村人と取引した回数
stat.minecraft.treasure_fished	Treasure Fished	钓到宝藏次数	釣中寶物次數	釣到寶物次數	宝物を釣り上げた回数
stat.minecraft.trigger_trapped_chest	Trapped Chests Triggered	陷阱箱触发次数	陷阱儲物箱觸發次數	陷阱箱觸發次數	トラップチェストを反応させた回数
stat.minecraft.tune_noteblock	Note Blocks Tuned	音符盒调音次数	音階盒調音次數	音符盒調音次數	音符ブロックの音階を変えた回数
stat.minecraft.use_cauldron	Water Taken from Cauldron	从炼药锅取水次数	從鍋釜取水次數	從鍋取水次數	大釜から水を取った回数
stat.minecraft.walk_one_cm	Distance Walked	行走距离	行走距離	行走距離	歩いた距離
recipe.toast.title	New Recipes Unlocked!	新配方已解锁！	已解鎖新的合成配方！	新配方已解鎖！	新レシピ解禁！
recipe.toast.description	Check your recipe book	请检查你的配方书	查看您的配方手冊	請檢查你嘅配方指南	レシピ本を確認しましょう
itemGroup.buildingBlocks	Building Blocks	建筑方块	建築方塊	建築方塊	建築ブロック
itemGroup.decorations	Decoration Blocks	装饰性方块	裝飾方塊	裝飾方塊	装飾ブロック
itemGroup.redstone	Redstone	红石	紅石	紅石	レッドストーン
itemGroup.transportation	Transportation	交通运输	交通工具	交通運輸	運送
itemGroup.misc	Miscellaneous	杂项	雜項	雜項	その他
itemGroup.search	Search Items	搜索物品	搜尋物品	搜尋物品	アイテム検索
itemGroup.food	Foodstuffs	食物	食品	食物	食料
itemGroup.tools	Tools	工具	工具	工具	道具
itemGroup.combat	Combat	战斗用品	戰鬥	戰鬥	戦闘
itemGroup.brewing	Brewing	酿造	釀造	釀造	醸造
itemGroup.materials	Materials	材料	材料	材料	材料
itemGroup.inventory	Survival Inventory	生存模式物品栏	生存模式物品欄	生存模式物品欄	サバイバルインベントリ
itemGroup.hotbar	Saved Hotbars	已保存的快捷栏	已儲存的快捷欄	已儲存嘅快捷欄	保存したホットバー
inventory.binSlot	Destroy Item	摧毁物品	銷毀物品	銷毀物品	アイテムを削除
inventory.hotbarSaved	Item hotbar saved (restore with %1$s+%2$s)	已保存物品快捷栏（用%1$s+%2$s来加载）	快捷欄已儲存（按 %1$s + %2$s 復原）	快捷欄已儲存（按 %1$s + %2$s 復原）	アイテムホットバーを保存しました（%1$s+%2$sで復元）
inventory.hotbarInfo	Save hotbar with %1$s+%2$s	用%1$s+%2$s来保存快捷栏	按下 %1$s + %2$s 儲存快捷欄	按 %1$s + %2$s 儲存快捷欄	%1$s+%2$sでホットバーを保存します
advMode.setCommand	Set Console Command for Block	设置此方块的控制台命令	設定指令方塊的指令	設定依個方塊嘅控制台命令	コマンドブロックが実行するコンソールコマンド
advMode.setCommand.success	Command set: %s	成功设置：%s	指令設為：%s	成功設置：%s	コマンドを設定しました：%s
advMode.command	Console Command	控制台命令	控制台指令	控制台命令	コンソールコマンド
